Latitude	Longitude	Hash	Lithology	Age	Age Uncert	Unparsed Lithology
28.64	81.29	28.64;81.29	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
27.64	82.02	27.64;82.02	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
27.9	82.85	27.9;82.85	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
27.95	82.23	27.95;82.23	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
28.01	83.6	28.01;83.6	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
27.97	85.18	27.97;85.18	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.71	84.43	27.71;84.43	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
27.11	85.48	27.11;85.48	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
28.87	87.16	28.87;87.16	sed, 	158.951	93.0	sedimentary rocks | mesozoic sedimentary rocks | 
26.7	87.88	26.7;87.88	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
35.60088	-107.16661	35.60088;-107.16661	siliciclast, sed, 	205.55	31.0	sandstone-conglomerate | mesozoic sedimentary rocks | 
35.59225	-107.18944	35.59225;-107.18944	siliciclast, sed, 	205.55	31.0	sandstone-conglomerate | mesozoic sedimentary rocks | 
34.41027	-106.85444	34.41027;-106.85444	sed, 	23.03	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
34.79388	-106.98888	34.79388;-106.98888	sed, 	23.03	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
34.96805	-107.18638	34.96805;-107.18638	siliciclast, sed, 	205.55	31.0	sandstone-conglomerate | mesozoic sedimentary rocks | 
18.27722	-65.78583	18.27722;-65.78583	sed, 	14.1815	9.0	sedimentary rocks | cenozoic sedimentary rocks | 
29.58972	34.94521	29.58972;34.94521	sed, 	105.5	40.0	sedimentary rocks | mesozoic sedimentary rocks | 
24.82568	121.06569	24.82568;121.06569	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
24.34237	120.73787	24.34237;120.73787	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
24.29177	121.25193	24.29177;121.25193	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
23.83663	120.39866	23.83663;120.39866	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
23.32846	120.25267	23.32846;120.25267	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
23.10741	120.20641	23.10741;120.20641	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
22.79218	121.14593	22.79218;121.14593	basalt, rhyolite, volc, ign, 	2.6723500000000002	3.0	mafic-felsic-intermediate dominated volcanic rocks | cenozoic volcanic rocks | 
23.48497	121.40469	23.48497;121.40469	basalt, rhyolite, volc, ign, 	2.6723500000000002	3.0	mafic-felsic-intermediate dominated volcanic rocks | cenozoic volcanic rocks | 
23.92272	121.5996	23.92272;121.5996		NaN	NaN	na | na | na
24.32454	121.74338	24.32454;121.74338	basalt, volc, ign, 	20.145	18.0	mafic volcanic rocks; basalt | cenozoic sedimentary and volcanic rocks | 
25.07872	121.68954	25.07872;121.68954	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
24.98943	121.52908	24.98943;121.52908	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
24.94498	121.35337	24.94498;121.35337	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
25.05596	121.28118	25.05596;121.28118	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
24.80788	121.01947	24.80788;121.01947	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
24.64278	120.9569	24.64278;120.9569	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
24.59489	120.82551	24.59489;120.82551	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
24.10595	120.5822	24.10595;120.5822	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
23.56277	120.30118	23.56277;120.30118	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
23.46823	120.22856	23.46823;120.22856	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
23.29587	120.31299	23.29587;120.31299	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
23.0583	120.27688	23.0583;120.27688	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
22.65075	120.43925	22.65075;120.43925	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
22.56851	120.54377	22.56851;120.54377	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
22.46199	120.55017	22.46199;120.55017	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
22.69462	121.02192	22.69462;121.02192	basalt, volc, ign, 	20.145	18.0	mafic volcanic rocks; basalt | cenozoic sedimentary and volcanic rocks | 
24.46025	121.78857	24.46025;121.78857	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
35.75833	-106.025	35.75833;-106.025	sed, 	23.03	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
34.83617	-107.36633	34.83617;-107.36633	siliciclast, sed, 	205.55	31.0	sandstone-conglomerate | mesozoic sedimentary rocks | 
35.65027	-107.08028	35.65027;-107.08028	siliciclast, sed, 	205.55	31.0	sandstone-conglomerate | mesozoic sedimentary rocks | 
7.1346	80.59759	7.1346;80.59759	met, 	538.8	NaN	crystalline metamorphic rocks | precambrian crystalline metamorphic rocks | 
7.18837	80.63126	7.18837;80.63126	met, 	538.8	NaN	crystalline metamorphic rocks | precambrian crystalline metamorphic rocks | 
7.32811	80.74441	7.32811;80.74441	met, 	538.8	NaN	crystalline metamorphic rocks | precambrian crystalline metamorphic rocks | 
7.19348	80.76529	7.19348;80.76529	met, 	538.8	NaN	crystalline metamorphic rocks | precambrian crystalline metamorphic rocks | 
7.16635	80.84295	7.16635;80.84295	met, 	538.8	NaN	crystalline metamorphic rocks | precambrian crystalline metamorphic rocks | 
7.19109	80.94612	7.19109;80.94612	met, 	538.8	NaN	crystalline metamorphic rocks | precambrian crystalline metamorphic rocks | 
6.90616	80.90962	6.90616;80.90962	met, 	538.8	NaN	crystalline metamorphic rocks | precambrian crystalline metamorphic rocks | 
7.26415	80.59362	7.26415;80.59362	met, 	538.8	NaN	crystalline metamorphic rocks | precambrian crystalline metamorphic rocks | 
7.32184	80.64526	7.32184;80.64526	met, 	538.8	NaN	crystalline metamorphic rocks | precambrian crystalline metamorphic rocks | 
7.2411	80.785	7.2411;80.785	met, 	538.8	NaN	crystalline metamorphic rocks | precambrian crystalline metamorphic rocks | 
26.613	80.276	26.613;80.276	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
25.78	84.631	25.78;84.631	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
25.679	85.194	25.679;85.194	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
25.543	86.725	25.543;86.725	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
24.053	89.025	24.053;89.025	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
47.72502	10.32281	47.72502;10.32281	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
47.75763	12.46431	47.75763;12.46431	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
47.66306	12.18427	47.66306;12.18427	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
46.05416	10.81775	46.05416;10.81775	sed, 	105.5	40.0	sedimentary rocks | mesozoic sedimentary rocks | 
47.84753	11.13572	47.84753;11.13572	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
47.79858	10.27068	47.79858;10.27068	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
48.36808	9.99286	48.36808;9.99286	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
47.58566	11.5493	47.58566;11.5493	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
48.1461	11.59635	48.1461;11.59635	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
48.77053	12.8826	48.77053;12.8826	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
47.68412	11.44557	47.68412;11.44557	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
47.69806	11.42604	47.69806;11.42604	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
48.72814	10.92143	48.72814;10.92143	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
47.66809	11.32441	47.66809;11.32441	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
47.6825	12.8205	47.6825;12.8205	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
47.78111	12.46727	47.78111;12.46727	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
47.99212	12.54144	47.99212;12.54144	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
47.69227	11.74879	47.69227;11.74879	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
48.06286	10.65197	48.06286;10.65197	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
48.17604	10.73082	48.17604;10.73082	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
47.58062	12.16534	47.58062;12.16534	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
47.65117	12.19352	47.65117;12.19352	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
47.85084	12.13825	47.85084;12.13825	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
48.05901	12.23186	48.05901;12.23186	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
48.25004	12.69174	48.25004;12.69174	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
48.57208	13.46722	48.57208;13.46722	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
47.94048	12.9318	47.94048;12.9318	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
48.15907	12.83486	48.15907;12.83486	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
47.17702	7.56225	47.17702;7.56225	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
47.50557	9.21139	47.50557;9.21139	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
46.18047	6.15918	46.18047;6.15918	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
46.43128	8.97447	46.43128;8.97447	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
46.48673	9.90625	46.48673;9.90625	plut, ign, 	395.351	143.0	intrusive igneous rocks | paleozoic intrusive rocks | 
46.19411	9.01232	46.19411;9.01232	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.16887	8.77283	46.16887;8.77283	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.22309	9.05526	46.22309;9.05526	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
46.58272	14.04108	46.58272;14.04108	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
47.55216	14.25056	47.55216;14.25056	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
47.66801	14.71376	47.66801;14.71376	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
46.57082	13.72143	46.57082;13.72143	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
47.86388	14.19713	47.86388;14.19713	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
43.42455	4.73994	43.42455;4.73994		NaN	NaN	na | na | na
43.69313	5.67406	43.69313;5.67406	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.1979	5.73317	45.1979;5.73317	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
43.87971	5.90294	43.87971;5.90294	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
44.04404	6.03538	44.04404;6.03538	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.05326	6.14154	45.05326;6.14154	met, 	389.04999999999995	30.0	crystalline metamorphic rocks | paleozoic crystalline metamorphic rocks | 
45.03862	6.18352	45.03862;6.18352	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
46.21228	10.16625	46.21228;10.16625	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
45.18722	9.8018	45.18722;9.8018	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.54803	7.82809	45.54803;7.82809	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.11301	10.52933	45.11301;10.52933	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.1428	8.45022	45.1428;8.45022	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.13839	9.21871	45.13839;9.21871	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.33265	8.44467	45.33265;8.44467	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.76464	11.72615	45.76464;11.72615	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.93164	11.73794	45.93164;11.73794	sed, 	105.5	40.0	sedimentary rocks | mesozoic sedimentary rocks | 
46.07124	11.11614	46.07124;11.11614	sed, 	105.5	40.0	sedimentary rocks | mesozoic sedimentary rocks | 
46.45199	12.0964	46.45199;12.0964	sed, 	105.5	40.0	sedimentary rocks | mesozoic sedimentary rocks | 
44.99317	7.74707	44.99317;7.74707	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
46.71256	12.32437	46.71256;12.32437	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
44.33901	8.06011	44.33901;8.06011	sed, 	305.40099999999995	53.0	sedimentary rocks | paleozoic sedimentary rocks | 
44.48152	7.90059	44.48152;7.90059	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
44.50958	7.91155	44.50958;7.91155	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
44.91851	8.60888	44.91851;8.60888	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
44.94643	8.68263	44.94643;8.68263	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.40782	-114.72055	45.40782;-114.72055	sed, 	1300.0	300.0	sedimentary rocks | mesoproterozoic sedimentary rocks | 
45.99036	-115.33239	45.99036;-115.33239	sed, 	1300.0	300.0	sedimentary rocks | mesoproterozoic sedimentary rocks | 
45.04256	-115.67752	45.04256;-115.67752	plut, ign, 	105.5	40.0	intrusive igneous rocks | mesozoic intrusive rocks | 
45.04682	-115.66732	45.04682;-115.66732	plut, ign, 	105.5	40.0	intrusive igneous rocks | mesozoic intrusive rocks | 
42.18281	-113.94137	42.18281;-113.94137	sed, 	23.03	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
45.71101	-115.34487	45.71101;-115.34487	sed, 	1300.0	300.0	sedimentary rocks | mesoproterozoic sedimentary rocks | 
45.82378	-115.89008	45.82378;-115.89008	sed, 	1300.0	300.0	sedimentary rocks | mesoproterozoic sedimentary rocks | 
46.14539	-115.98134	46.14539;-115.98134	basalt, volc, ign, 	12.805	10.0	flood basalt(s); mafic volcanic rocks; basalt | cenozoic volcanic rocks | 
46.14243	-115.59806	46.14243;-115.59806	sed, 	1300.0	300.0	sedimentary rocks | mesoproterozoic sedimentary rocks | 
46.14143	-115.59802	46.14143;-115.59802	sed, 	1300.0	300.0	sedimentary rocks | mesoproterozoic sedimentary rocks | 
45.85623	-116.79385	45.85623;-116.79385	siliciclast, shale, carb, chert, sed, basalt, volc, ign, 	250.1	49.0	mafic-intermediate volcanic rocks; sandstone,shale,carbonate,conglomerate,chert | paleozoic-mesozoic sedimentary and volcanic rocks | 
30.443	77.674	30.443;77.674	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
35.4286	-83.446	35.4286;-83.446	sed, 	769.4	231.0	sedimentary rocks | neoproterozoic sedimentary rocks | 
35.76333	-83.85	35.76333;-83.85	sed, 	395.351	143.0	sedimentary rocks | paleozoic sedimentary rocks | 
45.6	-64.7	45.6;-64.7		NaN	NaN	na | na | na
46.83333	-71.16667	46.83333;-71.16667		NaN	NaN	na | na | na
61.7	-121.2	61.7;-121.2	siliciclast, shale, carb, sed, 	448.84999999999997	90.0	siltstone,shale,carbonate | paleozoic sedimentary rocks | 
56.25	-117.31667	56.25;-117.31667	siliciclast, shale, sed, 	83.25	17.0	siltstone,shale,sandstone | mesozoic sedimentary rocks | 
59.1	-112.4	59.1;-112.4	siliciclast, shale, carb, sed, 	448.84999999999997	90.0	siltstone,shale,carbonate | paleozoic sedimentary rocks | 
52.16667	-113.66667	52.16667;-113.66667	siliciclast, sed, 	44.515	21.0	sandstone-siltstone-conglomerate | cenozoic sedimentary rocks | 
51.01667	-109.11667	51.01667;-109.11667	siliciclast, shale, sed, 	83.25	17.0	siltstone,shale,sandstone | mesozoic sedimentary rocks | 
52.1	-106.6	52.1;-106.6	siliciclast, shale, sed, 	83.25	17.0	siltstone,shale,sandstone | mesozoic sedimentary rocks | 
64.83333	-147.83333	64.83333;-147.83333	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
34.9	-99.51667	34.9;-99.51667	sed, 	395.351	143.0	sedimentary rocks | paleozoic sedimentary rocks | 
35.25	-111.41667	35.25;-111.41667	sed, 	275.40099999999995	23.0	sedimentary rocks | paleozoic sedimentary rocks | 
34.93333	-104.7	34.93333;-104.7	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
46.08333	-118.3	46.08333;-118.3	basalt, volc, ign, 	12.805	10.0	flood basalt(s); mafic volcanic rocks; basalt | cenozoic volcanic rocks | 
-18.10821	-63.45741	-18.10821;-63.45741	sed, 	464.6	21.0	sedimentary rocks | paleozoic sedimentary rocks | 
48.86667	3.0	48.86667;3	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
44.4	-0.6	44.4;-0.6	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
48.85	2.61667	48.85;2.61667	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
48.81667	3.08333	48.81667;3.08333	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
19.23333	97.93333	19.23333;97.93333	sed, 	305.40099999999995	53.0	sedimentary rocks | paleozoic sedimentary rocks | 
19.4	98.45	19.4;98.45	sed, 	305.40099999999995	53.0	sedimentary rocks | paleozoic sedimentary rocks | 
19.73333	98.48333	19.73333;98.48333	sed, 	305.40099999999995	53.0	sedimentary rocks | paleozoic sedimentary rocks | 
10.68333	98.05	10.68333;98.05		NaN	NaN	na | na | na
8.81667	98.83333	8.81667;98.83333	sed, 	305.40099999999995	53.0	sedimentary rocks | paleozoic sedimentary rocks | 
14.73333	-1.63333	14.73333;-1.63333	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
32.25	6.33333	32.25;6.33333	siliciclast, sed, 	2.58	NaN	sandstone-siltstone | cenozoic sedimentary rocks | 
6.08333	-4.75	6.08333;-4.75	siliciclast, shale, sed, 	2400.0	100.0	conglomerate,greywacke,argillite | paleoproterozoic intrusive rocks | 
50.19264	1.62356	50.19264;1.62356	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
43.52936	-1.5226	43.52936;-1.5226		NaN	NaN	na | na | na
52.33435	-55.81676	52.33435;-55.81676		NaN	NaN	na | na | na
48.12689	-69.70383	48.12689;-69.70383		NaN	NaN	na | na | na
56.06732	-87.56196	56.06732;-87.56196		NaN	NaN	na | na | na
44.42297	-124.08301	44.42297;-124.08301		NaN	NaN	na | na | na
43.97653	-69.85684	43.97653;-69.85684		NaN	NaN	na | na | na
34.10176	-119.09375	34.10176;-119.09375		NaN	NaN	na | na | na
41.27829	-72.33893	41.27829;-72.33893		NaN	NaN	na | na | na
43.38439	-124.18244	43.38439;-124.18244		NaN	NaN	na | na | na
43.12293	-124.42696	43.12293;-124.42696		NaN	NaN	na | na | na
47.58483	-122.35963	47.58483;-122.35963	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
32.49872	-80.35253	32.49872;-80.35253		NaN	NaN	na | na | na
28.40789	-96.77551	28.40789;-96.77551	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
38.7688	-123.53404	38.7688;-123.53404		NaN	NaN	na | na | na
47.7515	-124.43897	47.7515;-124.43897		NaN	NaN	na | na | na
41.17072	-73.10943	41.17072;-73.10943	siliciclast, shale, carb, sed, 	721.9	278.0	mudstone-carbonate-sandstone-conglomerate | precambrian-phanerozoic sedimentary rocks | 
36.98609	-76.28416	36.98609;-76.28416		NaN	NaN	na | na | na
43.75148	-69.77518	43.75148;-69.77518	shale, carb, sed, 	491.29999999999995	47.0	limestone,shale | paleozoic sedimentary rocks | 
33.75529	-118.18829	33.75529;-118.18829		NaN	NaN	na | na | na
40.30213	-124.35396	40.30213;-124.35396		NaN	NaN	na | na | na
42.81958	-70.81328	42.81958;-70.81328		NaN	NaN	na | na | na
30.66788	-88.03132	30.66788;-88.03132		NaN	NaN	na | na | na
39.19193	-123.7611	39.19193;-123.7611		NaN	NaN	na | na | na
29.96841	-93.85517	29.96841;-93.85517	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
45.65574	-123.94151	45.65574;-123.94151		NaN	NaN	na | na | na
48.77272	-122.58477	48.77272;-122.58477		NaN	NaN	na | na | na
27.83726	-97.48827	27.83726;-97.48827		NaN	NaN	na | na | na
36.84537	-121.80756	36.84537;-121.80756		NaN	NaN	na | na | na
30.35572	-88.60421	30.35572;-88.60421		NaN	NaN	na | na | na
40.71561	-74.11935	40.71561;-74.11935	plut, ign, 	226.601	25.0	intrusive igneous rocks | mesozoic intrusive rocks | 
38.31232	-76.42127	38.31232;-76.42127		NaN	NaN	na | na | na
44.50303	-68.79949	44.50303;-68.79949		NaN	NaN	na | na | na
42.42193	-124.43004	42.42193;-124.43004		NaN	NaN	na | na | na
38.06144	-121.79374	38.06144;-121.79374		NaN	NaN	na | na | na
30.40109	-81.40005	30.40109;-81.40005		NaN	NaN	na | na | na
36.75088	-121.80446	36.75088;-121.80446		NaN	NaN	na | na | na
32.75662	-117.25222	32.75662;-117.25222	sed, 	23.03	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
32.97511	-117.27038	32.97511;-117.27038		NaN	NaN	na | na | na
38.02625	-121.78287	38.02625;-121.78287	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
33.62915	-117.95848	33.62915;-117.95848		NaN	NaN	na | na | na
33.23229	-117.41691	33.23229;-117.41691		NaN	NaN	na | na | na
34.97083	-120.65028	34.97083;-120.65028		NaN	NaN	na | na | na
34.69308	-120.60287	34.69308;-120.60287		NaN	NaN	na | na | na
44.92704	-124.02289	44.92704;-124.02289		NaN	NaN	na | na | na
44.01728	-124.13713	44.01728;-124.13713		NaN	NaN	na | na | na
42.85487	-124.54338	42.85487;-124.54338		NaN	NaN	na | na | na
41.93956	-124.20388	41.93956;-124.20388		NaN	NaN	na | na | na
48.01971	-122.21173	48.01971;-122.21173		NaN	NaN	na | na | na
32.55201	-117.12695	32.55201;-117.12695		NaN	NaN	na | na | na
45.4875	-123.90167	45.4875;-123.90167	sed, 	44.95	11.0	sedimentary rocks | cenozoic sedimentary rocks | 
43.66976	-124.20521	43.66976;-124.20521		NaN	NaN	na | na | na
37.23881	-76.39672	37.23881;-76.39672		NaN	NaN	na | na | na
59.23856	-135.54039	59.23856;-135.54039	plut, ign, 	44.515	21.0	intrusive igneous rocks | cenozoic intrusive rocks | 
61.48259	-149.26242	61.48259;-149.26242		NaN	NaN	na | na | na
61.49026	-149.26987	61.49026;-149.26987		NaN	NaN	na | na | na
58.01398	-133.75794	58.01398;-133.75794		NaN	NaN	na | na | na
19.72823	-155.0878	19.72823;-155.0878	basalt, volc, ign, 	2.58	NaN	shield volcano(s); mafic volcanic rocks | cenozoic volcanic rocks | 
-18.12539	178.52993	-18.12539;178.52993		NaN	NaN	na | na | na
19.4167	-96.32229	19.4167;-96.32229	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
20.67285	-105.28074	20.67285;-105.28074		NaN	NaN	na | na | na
19.31045	-96.28496	19.31045;-96.28496	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
17.94539	-102.13488	17.94539;-102.13488	sed, volc, ign, 	5.333	NaN	sedimentary and volcanic rocks | cenozoic sedimentary and volcanic rocks | 
18.68496	-103.7382	18.68496;-103.7382	plut, ign, 	105.5	40.0	intrusive igneous rocks | mesozoic intrusive rocks | 
24.49365	-107.7322	24.49365;-107.7322		NaN	NaN	na | na | na
15.56443	-93.29874	15.56443;-93.29874	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
18.60045	-92.69287	18.60045;-92.69287		NaN	NaN	na | na | na
19.10123	-96.10186	19.10123;-96.10186	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
17.91172	-101.86227	17.91172;-101.86227		NaN	NaN	na | na | na
16.55501	-98.81468	16.55501;-98.81468	met, 	105.5	40.0	crystalline metamorphic rocks | mesozoic crystalline metamorphic rocks | 
26.72993	-109.79381	26.72993;-109.79381	sed, 	23.03	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
19.89425	-96.49738	19.89425;-96.49738	sed, volc, ign, 	5.333	NaN	sedimentary and volcanic rocks | cenozoic sedimentary and volcanic rocks | 
25.08453	-108.07011	25.08453;-108.07011		NaN	NaN	na | na | na
22.25886	-97.7927	22.25886;-97.7927	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
18.74853	-95.75049	18.74853;-95.75049		NaN	NaN	na | na | na
23.70552	-106.81161	23.70552;-106.81161	dacite, rhyolite, volc, ign, 	19.6165	14.0	ignimbrite(s); felsic volcanic rocks | cenozoic volcanic rocks | 
24.96669	-97.75395	24.96669;-97.75395	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
24.24751	-107.41525	24.24751;-107.41525		NaN	NaN	na | na | na
14.53209	-92.22735	14.53209;-92.22735	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
16.19007	-95.1452	16.19007;-95.1452		NaN	NaN	na | na | na
18.64871	-92.46794	18.64871;-92.46794	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
15.98524	-97.7881	15.98524;-97.7881	met, 	105.5	40.0	crystalline metamorphic rocks | mesozoic crystalline metamorphic rocks | 
