Be10_exposure_yr	Al26_exposure_yr
1817.8460164719488	
	
2726.1273946965653	
2753.3180874104514	
1368.590579020521	
1151.4942358858837	
1326.8376303928492	
2306.1244280998685	
2050.2456100951445	
1987.8966888804566	
38436.256303175905	
	
69428.38943780922	
39214.07103219543	
82191.36288881865	
	
94956.58151359268	
53035.35365074184	
76765.79327551667	
7905.479461750168	6766.970043332551
38280.76629143511	
34401.389849769614	
117261.11092443674	
69529.00295513262	
4954.4272642467995	
13817.297796564686	
2646.1131094347325	
3277.772193557605	
4686.486883924249	
2046.9161102825753	
5623.749249817808	
23038.46052704003	19917.90704333033
21656.851725869605	19672.545328484648
21065.318757905483	23210.948769108887
21262.457458558307	18998.4046980266
25811.569976250543	
28864.601650481796	
37671.66900569299	35000.76732325849
25026.525600983576	
35251.80717427406	32188.269854493577
27730.635827422873	
32281.56733446655	31662.64304652433
24611.158743286378	
29689.853673674956	30816.933512531377
29281.533605406403	
23311.429768072867	20182.251931678296
23254.821398087668	
27215.795810567644	23923.81694802268
37777.01163424849	
39452.62359526674	
29971.215127213814	
30030.58865037388	
16627.507174717102	
31711.354768176592	27804.087036708785
37099.241217747076	
24540.609837470958	25250.575528210844
26171.090410730667	23085.085522239795
24133.405863867898	26496.688228336425
12839.703018466367	12891.326885415137
27235.026210382028	29304.957505590526
35798.27343377386	49993.199320782565
33812.6129632029	
29976.196300589592	
27844.174281989388	29104.690020556412
28048.8040532104	28525.430179602456
6072.838852860962	
6714.232130722436	
3142.5979059302886	
5277.061239054231	
6727.596866660568	
14213.408113664733	
1235.305236811454	
6415.470209690493	
6823.954177154411	
6089.41913645128	
8374.90043522396	
1393.386046374713	
6167.151825780539	
6655.653300573847	
5516.187068875134	
485.782650317456	
406.5494076939421	
1493.1754266740904	
1443.9809014346135	
1971.0080653821128	
1279.384834126137	
219.90486583595668	
320.41530390698347	
4086.3421575477773	
1775.9253324632211	
26053.817114317466	
63082.55450500602	
21926.507753063765	
25262.889689273426	
188365.72151642278	
244963.13940521464	
273980.29000455997	
200380.63044354058	
267519.5789298711	
22691.348091993204	
315113.06309427595	
33237.590759663246	
367340.54158870596	
229543.8630266331	
25216.268782277457	
16516.8534012689	
	
31636.884111305804	
	
	
14200.885368024201	12575.602725969968
	
	
33200.40331010951	
10655.353958149097	
	
7867.588972053732	
7612.018656519185	6949.005300425553
10259.280235729826	10839.267940761943
44792.412427557865	
59564.69894461395	
50520.786501473856	
18648.540528659618	
12656.627033984283	
9294.215198940847	
27941.33781439398	
9891.640911778533	7886.494641984541
1943.9316145427583	
1867.6524248174367	
1627.1616787443631	
2154.5429513165564	
3431.747865056289	
1857.635331240006	
10655.653679012144	10075.915265427931
2815.947497023549	
2983.6786044010732	
3436.4886455667147	
3095.807089552263	
1807.2219515731813	
5927.557997822431	
5667.486643588241	
4508.048366885943	
2728.486881792592	
239.66255420231417	
1156.0400897307047	
2558.140923741414	
3409.688641903851	
2417.7700045195324	
12159.80626501394	10475.710840001153
352.755702185006	
952.6201108588208	
1339.0499753258414	
5.2748363214535425	
7299.775074848455	7000.350434281066
8990.770010037193	
45.30243971449363	
1029.6035923324907	
3354.469428066389	
974.9528704448106	
960.031618374664	
1133.561914979887	
1033.5974976813309	
689.7773593986802	
1042.7528852143078	
1238.359308449917	
1013.4298749256972	
585.8801063331532	
893.5076904687578	
1161.1214669374028	
1023.5021484916921	
908.7586961498347	
1043.4322742763425	
1021.956694872565	
1014.1006758153784	
965.5170732267528	
4381.620318025994	
2717.0919810893893	
4043.825229134309	
837.0135733005284	
514.5277444144136	
18624.821185833505	
677.7339842536379	
	
28972.48717685646	
472.3267806587137	
7792.337240762864	
414.7400234557106	
14165.837246883188	
12159.711359556575	
4057.30598201288	
3431.761282906397	
10740.5183518379	
	
15267.381116582379	
10515.931510958748	
9046.958931618841	
10378.844881592227	
21077.69838302511	
11288.887031257857	
3380.3243544246643	
1159.9395453380228	
2799.4952013966886	
2866.799537181452	
1270.598168216521	
2215.6359321488703	
3734.530049656021	
4533.948561420699	
4496.393707019821	
	
4909.574576512089	
5698.8481066341965	
3822.9706936030507	
2979.367614344016	
3194.055363787803	
822.6439717820718	
	
	
	
	
	
9616.740491149405	8539.929147140983
	
	
	
	
	
25946.55912226931	26661.00301422854
	
9028.730197567498	
12652.315913197217	
2328.8432120841944	
999.0897266703339	
26374.073617766935	
1699.636424653307	
1483.999944701707	
1360.3417331111582	
1660.3664496759538	
1624.2897046157022	
657.7610770764167	
614.8895051275109	
6982.396237964376	
1007.1810074071241	
753.0191773557227	
557.7279017731198	
443.1423897340014	
682.7675831019747	
963.0809192013389	
213.4383936329185	
563.6941380106471	
10447.543591348081	
1031.7214188271228	
8829.332112665003	
	
620.0900571419238	
8403.565456287313	
25092.07961425816	26191.720837103854
788.6268537707313	
11239.384662878752	
1019.7684944670305	
10360.784411186101	
26374.073617766935	26996.467904962126
1492.2311849246605	
9012.203047716976	
2287.75986619408	
	
813.636559991715	
10428.45782202818	
9561.125569955877	
184700.32993400373	
27871.819667516622	29350.89337289246
59126.344208440176	
60764.51453302389	
88186.79404031922	
5742.089870078603	4870.710747046521
27657.718125496103	25388.235566190462
25296.234688032786	
24615.762030079855	
24523.00626608318	
19496.19572694364	
12109.981402571784	
15413.235710147343	
7844.162323081743	
6382.136462435974	5755.290037161768
6915.821377414627	5747.092527716352
9451.056371789084	
4616.3965761451345	
9666.973787390083	
2558.7981334315245	
10200.47418855357	
4554.69364240466	
2472.6643250317384	
1878.9549007691899	
1931.2727308797541	
21211.374715889287	
12749.643083126943	
47076.55883128211	
291184.6879100005	
50185.15492637196	30466.83405527676
179746.70964034845	
43520.3210971355	
41022.52165975713	
30255.25909489518	
68670.33213596964	
59336.35859754572	
227391.64845042702	
162454.12304559362	
56985.456315988165	52237.572505252865
10953.481023541177	7603.007173060767
15220.450827975721	
23811.656564154746	
27924.642641667506	
46355.84791266011	
28587.005287215456	
119348.98911957184	
98403.39304658626	
53790.13591962934	
22129.043122184292	13684.673012918385
47030.75746125782	31863.96158594593
69349.19984811785	
113878.35082930402	118799.71301874476
37069.28603949238	31929.332892114708
78859.1486971952	75305.66868631294
49101.21997431165	35216.287525647
1.0115255140744642e6	
85643.94792459809	
108537.09705663062	
140015.7566640756	
109106.72930937624	
1.3508014628699692e6	
193625.35189371218	
53989.41894256294	
59731.69931167115	
23861.491689763105	
61626.9584116566	
137496.4064456785	
70873.94746418735	
60867.38240882635	
46382.9790869882	
64860.71089199899	
45575.549762166425	
44984.341967939545	
69947.62998115587	
49701.03376994788	
51007.9780666839	
33852.01001538949	
17240.23627084109	
19218.299295331493	
97404.8431862513	
220553.7817931575	
39535.619198791894	
68246.72376964455	
70089.03776846365	
59002.45506293011	
63131.576699315665	
54965.521716192765	
68131.77677766336	
112043.40955760803	
51315.2684679883	
51562.270269801345	
71339.18879963693	
58476.56639429442	
60196.12667186088	
76955.31998185745	
