Latitude	Longitude	Precipitation_mm_yr
46.58586	15.32752	1162.2
34.04116	77.81926	435.4
34.48074	77.43437	433.0
34.51099	77.41542	425.8
34.25412	77.28863	386.1
34.2949	77.84295	350.5
34.28472	77.82765	362.8
34.57874	77.45762	384.0
34.18806	77.85573	532.3
34.31012	77.8375	345.5
34.27975	77.76242	529.3
34.15862	77.66366	451.7
33.94081	77.76751	378.5
34.30384	77.3226	543.8
34.33962	77.35306	714.2
38.57133	-78.28729	1270.6
38.57133	-78.28729	1270.6
38.57133	-78.28729	1270.6
38.57133	-78.28729	1270.6
38.66364	-78.35503	1138.1
38.66364	-78.35503	1138.1
38.66364	-78.35503	1138.1
38.66364	-78.35503	1138.1
38.36172	-78.65367	968.8
38.36172	-78.65367	968.8
38.36172	-78.65367	968.8
38.36172	-78.65367	968.8
38.19908	-78.79376	1039.5
38.19908	-78.79376	1039.5
38.19908	-78.79376	1039.5
38.19908	-78.79376	1039.5
38.75891	-78.29972	1323.9
38.6762	-78.38344	993.9
38.58158	-78.4144	1145.6
38.63411	-78.39302	1008.9
38.6973	-78.32249	1299.7
38.6572	-78.28218	1311.9
38.65384	-78.24499	1178.5
38.61424	-78.25635	1229.1
38.54444	-78.27065	1211.5
38.52587	-78.27902	1211.5
38.52129	-78.29047	1200.8
38.54275	-78.35114	1420.8
38.77951	-78.3658	980.9
38.66387	-78.35556	1138.1
38.47081	-78.49662	1275.7
38.35727	-78.66221	979.4
38.64589	-78.36886	1087.7
38.61336	-78.42168	995.2
38.86877	-78.17784	1163.9
38.16565	-78.74502	1271.1
38.14798	-78.7487	1270.7
38.2931	-78.62078	1277.6
38.09944	-78.80365	1113.6
38.0989	-78.80429	1113.6
38.10972	-78.83083	984.7
38.17914	-78.7892	1096.8
38.16083	-78.80335	1037.8
38.31013	-78.7264	1015.3
38.31124	-78.72615	1015.3
38.17334	-78.81028	1002.6
38.17749	-78.80572	1026.6
38.25244	-78.74501	1183.8
38.2564	-78.76905	1078.0
38.22148	-78.7812	1091.6
38.23761	-78.69198	1300.6
38.17769	-78.80606	1026.6
38.15974	-78.78554	1116.3
38.36257	-78.5739	1067.6
38.34031	-78.45667	1254.9
38.52357	-78.26445	1181.8
38.64081	-78.24524	1195.2
38.64703	-78.20854	1101.5
38.83797	-78.10587	1074.9
38.92643	-78.17685	986.0
38.82055	-78.20942	1040.7
38.79649	-78.23919	1139.9
38.80946	-78.23447	1053.2
38.28972	-78.72367	1168.1
38.53141	-78.60054	1015.3
39.36645	-123.73066	1347.2
41.11797	-123.91155	1715.4
39.36575	-123.72186	1345.9
39.37335	-123.71998	1345.5
39.37259	-123.719	1345.5
41.32833	-124.02446	2111.5
39.36035	-123.73548	1352.5
41.28834	-124.06469	2007.3
41.08865	-123.90823	1712.0
39.34506	-123.75486	1333.2
29.32753	95.31105	2158.4
29.90841	95.51443	1493.8
29.94689	95.41003	1794.7
30.10222	95.11214	1205.9
30.09721	95.06886	1065.5
30.09865	95.06729	1065.5
30.066	95.1796	1595.6
29.94599	94.804	849.9
29.94931	94.80033	849.9
30.04457	95.25938	1638.4
29.70723	94.32713	703.3
29.60395	94.93544	1882.3
29.95306	95.3841	1725.2
40.01065	-105.30937	462.4
40.00401	-105.33574	441.8
40.00402	-105.36583	431.2
39.98125	-105.44625	493.4
39.99174	-105.381	449.6
40.20352	-105.32507	471.1
39.96004	-105.40272	483.2
40.03379	-105.42129	470.7
40.01254	-105.46021	511.2
40.01494	-105.47394	527.3
40.15762	-105.47183	521.0
40.03863	-105.42028	470.7
39.96542	-105.47675	528.2
36.73034	71.59587	282.8
37.21956	71.46009	427.1
37.48956	71.5268	328.2
37.93791	71.60421	371.3
38.29534	71.37763	332.3
38.45535	70.78503	385.5
37.90093	70.17836	549.6
38.16124	73.96425	134.3
37.16543	72.74588	251.1
36.92617	72.21007	247.6
37.21037	71.84675	295.2
1.62709	36.45789	391.7
45.52866	6.78568	1603.2
45.52706	6.78801	1603.2
45.54959	6.46658	1289.2
45.45235	6.69771	1227.7
45.45408	6.70227	1254.4
45.58747	6.45916	1288.1
45.37481	7.05722	1474.5
45.39078	6.2566	1563.9
45.49521	6.32159	1189.2
45.41478	6.14486	1722.3
45.3836	6.09703	1653.1
44.681	6.69671	925.2
44.71884	6.76227	1021.7
44.77823	6.86007	940.9
47.90416	8.01401	1834.4
47.8867	7.97083	1991.3
47.8982	7.9233	2048.7
47.90836	7.93164	1927.3
47.92411	7.93747	1802.5
47.92577	7.93992	1718.7
47.90343	8.01327	1834.4
47.92919	8.0992	1661.4
47.9434	8.0045	1362.6
47.9075	8.005	1818.1
47.91154	8.00166	1699.6
47.91244	7.9967	1692.6
47.91837	7.98911	1585.6
47.88245	7.98344	2078.8
47.88326	7.98409	2078.8
-24.82374	31.83542	605.0
-24.86123	31.62706	607.0
-24.72043	31.83618	563.6
-24.4604	31.49785	596.6
-24.4604	31.49785	596.6
-24.72788	31.66875	618.5
-23.93373	31.49214	528.6
-23.93697	31.23537	550.0
-25.09712	31.26209	823.0
-25.09712	31.26209	823.0
-25.1187	31.21543	892.4
-25.14375	31.32463	769.8
-25.30701	31.42871	677.8
-25.33459	31.39289	686.2
-25.19376	31.7104	655.0
-25.01458	31.91456	580.3
-24.85371	31.75535	593.3
31.05726	103.48507	1377.0
31.05923	103.48818	1372.7
31.48799	103.57989	889.7
31.49433	103.61981	838.6
31.28417	103.46659	1227.1
30.76082	103.46909	1613.5
31.2367	103.7924	1273.4
31.45991	104.00073	1576.9
31.31751	103.99585	1402.8
31.70438	103.85317	1160.3
31.06581	103.49327	1364.2
31.51593	104.1132	1570.9
31.05726	103.48507	1377.0
31.05923	103.48818	1372.7
27.89322	84.54263	2326.3
27.9032	84.53469	2266.4
27.95476	84.42033	2356.1
27.98703	84.42983	2142.7
28.05789	84.48398	2322.8
28.1121	84.42711	2931.3
28.10428	84.44427	2814.9
28.3196	84.40533	2781.3
28.38767	84.4029	2354.2
28.5583	84.26041	1546.4
28.55275	84.26394	1546.4
28.55219	84.25553	1549.6
28.61969	84.14452	1326.3
28.26161	84.36588	2862.2
28.28183	84.35547	2788.4
28.29124	84.36872	2769.0
28.30919	84.39765	2852.1
28.32297	84.40085	2781.3
28.45995	84.37214	2063.7
28.5277	84.35868	1556.0
28.53032	84.35148	1568.3
28.52131	84.35761	1647.3
28.51709	84.3606	1622.3
27.91321	84.52408	2268.7
27.89322	84.54263	2326.3
28.16754	84.4481	3027.8
28.06378	84.47591	2361.5
27.64407	85.61807	1453.5
27.67661	85.73451	1804.6
27.75329	85.86038	2668.6
27.77829	85.8961	2848.8
27.88234	85.91537	3360.3
27.7469	85.0659	2081.2
27.80669	84.96792	2015.7
27.81163	84.95137	2071.3
27.80535	84.8893	2149.8
27.8031	84.8336	2184.9
27.80159	84.7503	2276.0
27.80493	84.69561	2505.2
27.87159	84.63287	2275.2
28.06691	84.0604	2778.6
28.01293	84.0781	2480.8
27.99001	84.23961	2288.5
28.0291	84.2637	2214.3
28.31098	83.7725	2712.5
28.27546	83.7355	2608.7
28.23417	83.71703	2455.3
28.25402	83.61291	2112.9
27.92232	85.13531	2153.3
27.97581	85.1907	2189.5
27.98276	85.1756	2160.0
27.86651	85.15372	2152.0
8.40001	-80.25583	2042.2
8.28751	-82.85002	3341.6
9.36497	-79.56669	3387.2
-22.51997	-43.00086	2089.0
-22.51997	-43.00086	2089.0
-22.49247	-43.00089	2388.0
-22.49247	-43.00089	2388.0
-22.46839	-42.99917	2529.5
-22.46839	-42.99917	2529.5
-21.51324	-42.20501	1181.4
-21.255	-41.78171	1119.4
-21.33	-41.88	1177.9
-21.38158	-41.91998	1162.1
-26.80914	-48.90914	2015.8
-26.77916	-48.99333	2016.5
-26.78669	-48.99586	1981.0
-26.87585	-49.09918	1588.8
-27.06084	-49.53004	1466.5
-27.0817	-49.49827	1494.8
-27.33006	-49.62078	1532.9
8.32753	-80.51914	1984.9
8.91168	-79.74422	2106.7
8.725	-79.8866	1987.2
9.36171	-79.27849	3225.2
8.57084	-79.88469	1813.5
9.36751	-82.5317	3386.5
8.85139	-82.59834	4294.8
9.52585	-79.28335	2703.8
8.21996	-81.38498	3079.1
8.25835	-82.8717	3576.5
9.36167	-79.32264	3187.4
9.52584	-79.28351	2703.8
9.515	-79.24835	2688.5
9.56833	-79.4868	2799.4
8.27424	-81.86578	5149.9
8.98452	-82.23251	2549.7
8.95167	-82.18915	2624.1
8.24664	-82.8759	3651.6
8.43166	-80.06586	2236.0
8.98827	-80.17249	2910.6
9.44582	-79.18839	2813.9
8.14505	-80.68534	1768.2
9.57259	-79.48664	2799.4
9.07436	-79.28416	2680.2
9.42224	-78.97516	2483.0
9.19587	-78.47671	2435.1
8.82422	-79.8559	1980.5
9.44248	-79.43851	3426.8
9.36667	-79.53248	3111.8
9.3609	-79.32352	3187.4
9.39417	-79.48848	3182.0
9.02001	-82.3074	2512.3
8.69335	-79.86912	2058.3
9.26916	-79.37673	3207.7
8.19878	-81.25169	2736.2
9.39417	-79.48848	3182.0
8.20835	-81.58505	3825.3
8.20506	-81.56	3525.3
40.09411	-120.06022	297.5
40.09411	-120.06022	297.5
40.09411	-120.06022	297.5
40.09411	-120.06022	297.5
40.09411	-120.06022	297.5
40.09411	-120.06022	297.5
40.09719	-120.06549	297.5
40.09719	-120.06549	297.5
40.09719	-120.06549	297.5
40.09719	-120.06549	297.5
40.09719	-120.06549	297.5
40.09719	-120.06549	297.5
40.09719	-120.06549	297.5
40.09719	-120.06549	297.5
46.40251	9.74956	1658.7
46.40251	9.74956	1658.7
46.40251	9.74956	1658.7
46.41461	9.74117	1543.3
46.41461	9.74117	1543.3
46.41461	9.74117	1543.3
46.41461	9.74117	1543.3
46.40251	9.74956	1658.7
46.41461	9.74117	1543.3
46.40251	9.74956	1658.7
46.40251	9.74956	1658.7
46.41461	9.74117	1543.3
46.41461	9.74117	1543.3
46.40251	9.74956	1658.7
46.41461	9.74117	1543.3
37.12793	-122.12031	894.4
37.05983	-122.03301	774.4
37.21619	-122.34955	801.8
37.32162	-122.33644	781.8
37.15956	-122.12604	831.3
37.39653	-122.39168	758.1
37.55842	-122.48008	801.7
37.55362	-122.50769	718.5
37.43457	-122.37415	806.3
37.25353	-122.21726	804.2
37.46645	-122.42778	701.1
37.30317	-122.38026	794.0
37.31321	-122.28879	769.9
37.19625	-122.14585	844.3
37.03966	-121.94018	731.4
37.36245	-122.38996	761.4
37.0819	-122.05	777.9
30.66185	35.10596	104.3
30.48743	34.93813	84.5
30.59167	34.9428	88.0
30.59998	34.93824	87.5
37.8607	-122.54864	900.8
37.8607	-122.54864	900.8
37.8607	-122.54864	900.8
37.8607	-122.54864	900.8
37.8632	-122.54662	900.8
37.8632	-122.54662	900.8
-36.61493	149.48376	725.3
-36.61493	149.48376	725.3
-35.97725	149.40773	664.2
-12.46914	133.29734	1365.7
-12.46914	133.29734	1365.7
-12.47663	133.29578	1370.9
-12.47663	133.29578	1370.9
-12.45848	133.28915	1368.2
-12.45848	133.28915	1368.2
-12.45504	133.28819	1391.6
-12.45333	133.2699	1365.8
-12.45333	133.2699	1365.8
-12.45333	133.2699	1365.8
-12.45333	133.2699	1365.8
-12.46334	133.30492	1386.7
-12.46334	133.30492	1386.7
-12.46665	133.30088	1386.7
-12.46665	133.30088	1386.7
-12.46579	133.29998	1377.2
-12.46579	133.29998	1377.2
-23.59152	132.56995	315.7
-23.58989	132.56075	308.0
-23.59063	132.5355	291.4
-23.66072	132.36393	349.4
-23.69922	132.35485	330.9
-23.69922	132.35485	330.9
27.58037	98.79721	1238.5
27.22956	98.89223	1151.4
27.22956	98.89223	1151.4
26.47961	98.90048	960.3
25.85325	98.85166	916.4
25.42359	99.29682	749.3
31.75099	98.55995	649.8
31.6854	98.59542	625.1
31.40377	98.86114	534.6
31.40377	98.86114	534.6
31.68792	98.65289	672.0
31.64165	98.36809	773.9
31.67945	98.34908	680.6
26.90866	100.01987	856.8
31.58492	98.38989	649.8
31.40682	98.15866	655.4
31.32059	97.9745	801.8
31.40114	97.88062	759.0
31.14955	97.16221	509.3
31.14955	97.16221	509.3
31.14995	97.17839	499.4
31.14995	97.17839	499.4
30.84943	97.34442	510.1
30.79542	97.33508	545.6
28.14317	99.39279	524.8
30.59764	97.07016	623.4
30.19512	97.32074	655.9
29.85675	97.70295	540.0
29.72974	97.77254	482.6
29.68064	97.83704	487.9
29.54553	97.91974	572.5
29.60605	98.35124	438.3
29.65976	98.3676	441.0
28.55613	98.80871	541.5
29.58422	99.03499	531.5
29.75467	99.00416	553.6
29.54898	98.21223	566.9
30.0743	97.27943	441.6
30.09982	97.21565	399.4
30.06751	97.15623	453.3
30.03944	97.15785	357.8
29.7038	96.79768	943.6
29.77229	96.70872	588.7
28.10053	98.91986	840.1
27.56792	99.03449	961.7
27.35483	99.08716	1014.0
28.01771	98.63523	1064.9
38.76731	99.4099	564.1
38.82578	99.31275	557.2
38.80634	99.30646	739.8
38.8136	99.31791	590.4
38.76775	99.44983	555.1
38.8283	99.27335	727.2
38.76855	99.16333	753.3
38.7252	99.28647	860.1
38.67993	99.2614	579.0
38.80172	99.09292	727.3
7.1478	80.63815	2607.7
7.1478	80.63815	2607.7
7.1478	80.63815	2607.7
7.1478	80.63815	2607.7
7.1478	80.63815	2607.7
7.26061	80.5951	2197.2
7.26061	80.5951	2197.2
7.26061	80.5951	2197.2
7.26061	80.5951	2197.2
29.67472	-96.02501	1180.5
29.67472	-96.02501	1180.5
30.27396	-94.79829	1559.9
30.27396	-94.79829	1559.9
29.61748	-96.41996	1104.6
29.61748	-96.41996	1104.6
29.73056	-96.53909	1056.6
29.73056	-96.53909	1056.6
-17.2297	-68.0686	730.3
-17.4781	-68.3923	786.4
-16.6437	-68.324	792.0
-16.6437	-68.324	792.0
-16.5741	-68.3656	807.0
-16.5741	-68.3656	807.0
-16.573	-68.3661	807.0
-16.6832	-68.2745	778.3
-16.6832	-68.2745	778.3
-16.9152	-68.1612	637.5
-16.7777	-68.1906	707.5
-17.0328	-68.0941	654.4
-17.0328	-68.0941	654.4
-17.106	-67.9911	628.0
-17.106	-67.9911	628.0
-17.1233	-67.9637	629.9
-17.1233	-67.9637	629.9
-17.2678	-67.8591	680.7
-17.2678	-67.8591	680.7
-17.2941	-67.8099	700.4
-17.2941	-67.8099	700.4
-17.384	-67.6443	574.6
-17.3847	-67.6353	576.8
-17.3847	-67.6353	576.8
-17.4515	-67.6328	609.7
-17.2831	-67.309	1084.0
-17.2831	-67.309	1084.0
-17.3304	-67.3922	1032.2
-17.3304	-67.3922	1032.2
-17.3662	-67.5615	680.8
-17.3662	-67.5615	680.8
39.6284	-121.3277	1906.4
39.65167	-121.30164	2008.0
39.7184	-121.24751	2046.6
39.67086	-121.3108	2082.3
39.67822	-121.31584	2104.0
39.71876	-121.24086	2073.0
-15.16143	-67.03981	2119.6
-15.38405	-67.11525	2527.8
-15.38405	-67.11525	2527.8
-15.38405	-67.11525	2527.8
-15.50513	-67.16887	2164.0
-15.50513	-67.16887	2164.0
-15.6794	-67.427	2466.2
-15.6794	-67.427	2466.2
-15.6794	-67.427	2466.2
-19.78993	-63.26217	1099.8
-19.78714	-64.03181	928.0
-19.61162	-64.08	874.0
-19.61162	-64.08	874.0
-19.5369	-64.15431	874.1
-19.5369	-64.15431	874.1
-19.10133	-65.30622	587.0
-19.52121	-63.25029	1124.5
-19.52121	-63.25029	1124.5
-19.7883	-63.22866	1051.4
-19.7883	-63.22866	1051.4
-19.7883	-63.22866	1051.4
-20.01295	-63.53976	908.8
-20.01295	-63.53976	908.8
-19.92985	-63.68155	979.1
-20.09582	-63.88984	834.7
-20.09582	-63.88984	834.7
-19.80017	-63.93932	755.2
-19.16966	-63.66255	832.8
-19.16966	-63.66255	832.8
-19.19975	-63.65038	812.0
17.71438	106.4466	2462.8
38.84868	98.88047	597.7
38.222	100.044	448.7
38.208	100.193	478.4
37.99454	100.78301	470.7
38.54392	100.25061	462.5
38.52539	100.35896	443.3
38.45363	100.49471	418.8
38.26554	100.78039	445.9
38.355	100.624	503.0
28.37671	83.88335	3162.6
28.35503	83.88082	3086.9
28.33673	83.88665	3076.8
28.32632	83.89251	3021.9
28.31587	83.90497	2900.9
28.30415	83.91835	2942.7
28.28699	83.9367	2995.7
28.27909	83.9497	3036.9
28.37493	83.96914	3089.4
28.32751	83.95918	3067.4
28.38606	83.97565	3225.1
28.37358	83.96922	3089.4
28.3583	83.95997	3097.8
28.3583	83.95997	3097.8
28.2766	83.95333	3080.3
28.40388	83.98501	3222.5
28.40388	83.98501	3222.5
28.38606	83.97565	3225.1
28.33835	83.95913	3069.1
28.25333	83.96748	3060.6
28.29414	83.9342	2972.1
28.29414	83.9342	2972.1
28.3083	83.94917	2991.2
28.3083	83.94917	2991.2
35.09665	100.76111	680.7
34.89789	100.88543	742.9
34.79845	100.81178	647.7
34.77756	100.81296	608.4
34.75305	99.6945	568.9
34.52733	100.39412	747.2
33.69382	101.38817	811.8
34.59924	101.33996	690.1
33.76541	101.22724	736.9
33.72406	101.272	788.0
34.55717	99.48074	1028.5
34.47924	99.77849	758.5
34.68906	100.62238	466.2
44.37213	-115.76735	1033.5
45.99464	-115.3582	1372.3
45.99353	-115.3657	1429.1
45.99224	-115.37282	1490.7
45.99154	-115.38589	1630.9
45.98992	-115.39264	1640.4
45.99109	-115.40972	1683.4
45.99149	-115.33711	1303.9
45.98881	-115.33375	1303.9
45.0529	-115.68254	857.9
45.05281	-115.68349	858.8
44.36789	-115.77081	1033.5
45.05269	-115.68417	858.8
45.04289	-115.67804	795.1
45.05463	-115.67138	866.8
45.0545	-115.67238	866.8
45.04704	-115.66763	807.8
45.67149	-115.32706	1037.7
45.70934	-115.34418	992.5
45.70999	-115.34283	992.5
45.82296	-115.88932	651.1
45.88739	-116.03071	628.1
44.34609	-115.78876	963.3
46.15059	-115.58721	786.3
46.08582	-115.51389	840.4
45.75022	-116.32339	409.3
44.33719	-115.80614	952.8
44.35015	-115.7758	982.4
44.35574	-115.78485	979.9
45.99353	-115.34181	1325.5
45.99479	-115.34623	1325.5
45.99388	-115.35134	1372.3
-18.3367	-69.86301	176.2
-18.3367	-69.86301	176.2
-18.3367	-69.86301	176.2
-18.3367	-69.86301	176.2
-18.3367	-69.86301	176.2
-18.39987	-70.01638	106.7
-18.39979	-70.3016	32.1
-18.39979	-70.3016	32.1
-18.39979	-70.3016	32.1
-17.99472	-69.62967	401.2
-17.99472	-69.62967	401.2
-17.99555	-69.62967	401.2
-17.99555	-69.62967	401.2
-18.91033	-63.40072	1117.5
-18.91033	-63.40072	1117.5
-19.09357	-63.54094	959.1
-18.8444	-63.57437	1035.3
-18.8444	-63.57437	1035.3
-19.09781	-63.66508	833.2
-19.01537	-63.69802	830.3
-19.01537	-63.69802	830.3
-19.39606	-63.66934	808.4
-19.39606	-63.66934	808.4
-19.39863	-63.67593	822.3
-19.39863	-63.67593	822.3
-19.40045	-63.6768	825.0
-19.67025	-63.82013	849.8
-19.66271	-64.03842	867.5
-19.6136	-64.09424	931.3
-19.6136	-64.09424	931.3
-19.62362	-64.09675	934.9
-19.15357	-64.30181	772.0
-18.8105	-64.32028	561.5
-18.72184	-64.31585	578.3
-18.72184	-64.31585	578.3
-18.52362	-64.28096	528.6
-18.52362	-64.28096	528.6
-18.52381	-64.29761	506.5
-18.52381	-64.29761	506.5
-18.67027	-64.4985	307.8
-18.69266	-64.50597	332.0
-19.08528	-64.72348	527.9
-19.05342	-64.77514	554.8
-18.85222	-64.98372	749.8
-18.85222	-64.98372	749.8
-18.89693	-65.11227	517.7
-18.93613	-65.11415	484.4
-18.95038	-65.13632	508.9
-18.60114	-65.14926	400.8
-18.60944	-65.16219	407.4
-18.60944	-65.16219	407.4
-18.64031	-65.17885	423.7
-18.62106	-65.19508	419.5
-18.10028	-64.43429	520.1
-18.0953	-64.58634	470.4
-18.11441	-64.76518	457.0
-18.171	-64.86682	454.7
-18.171	-64.86682	454.7
-18.12859	-64.89097	433.0
-17.91523	-65.26215	612.5
-17.81862	-65.29345	826.0
-18.34941	-65.67424	476.2
-18.35618	-65.69178	528.6
-18.35023	-65.69844	528.6
-18.35023	-65.69844	528.6
-17.98949	-65.8309	608.9
-17.98949	-65.8309	608.9
-17.93525	-65.8643	615.4
-17.58274	-65.94843	771.9
-17.56693	-65.98593	698.2
-17.42361	-66.37366	850.9
-17.42361	-66.37366	850.9
-17.48697	-66.33672	775.4
-17.57278	-66.35094	611.6
-17.57278	-66.35094	611.6
-17.70523	-66.24017	471.9
-17.82777	-66.38508	699.0
-17.82767	-66.38176	692.2
-18.10105	-66.41939	876.4
-18.21958	-66.45548	703.2
-18.33274	-66.34095	755.5
-18.64193	-66.34176	665.5
-18.64443	-66.33679	670.1
-18.63699	-66.32924	686.8
-18.63936	-66.28678	659.6
-18.63936	-66.28678	659.6
-18.68605	-66.15421	758.2
37.29808	140.66294	1500.7
37.28656	140.65372	1494.3
37.27244	140.65411	1486.9
37.25844	140.65939	1480.6
37.27244	140.72183	1658.1
37.29258	140.76014	1868.3
37.31944	140.79019	1781.5
37.30053	140.83433	1698.3
37.26778	140.83217	1868.4
35.64191	137.71739	2257.3
35.68938	137.76492	2270.8
35.68708	137.76131	2270.8
35.68685	137.76027	2270.8
35.68963	137.75718	2250.8
35.71718	137.75779	2227.5
35.70847	137.75688	2199.9
35.6983	137.75131	2209.3
35.69142	137.7414	2099.4
35.64378	137.71497	2204.3
35.64464	137.71162	2204.3
35.6501	137.70608	2105.9
35.65449	137.70296	2105.9
35.66	137.70433	2046.7
35.66427	137.70585	2046.7
35.67433	137.70035	1973.2
35.68244	137.70979	1929.1
34.69653	135.17236	1441.8
34.71275	135.19658	1534.5
34.7175	135.20878	1582.4
34.72925	135.21917	1648.5
34.74311	135.24794	1843.4
34.75439	135.258	1931.0
34.77208	135.28153	2055.2
-43.38001	170.13082	5747.1
-43.47917	169.99665	4897.1
-43.39664	170.40167	4533.9
-42.98832	170.99583	3388.7
-43.57664	169.80826	4997.9
-43.01498	171.0117	3367.1
-43.29332	170.41328	4058.6
27.0208	89.5632	3879.1
27.6388	89.81907	914.8
26.94201	89.59493	3430.8
26.95048	89.59492	3401.5
26.87796	89.59658	3948.9
27.58958	89.85074	1022.3
27.53044	89.79832	1131.5
27.18787	89.56405	2100.4
27.4814	89.8846	1092.3
27.0591	89.58194	2875.7
27.8863	89.73825	772.0
27.7212	89.758	823.2
27.68288	89.91162	1124.1
27.63314	89.80171	906.8
27.57621	89.63486	882.2
27.8944	89.7424	771.4
27.88957	89.73071	776.7
27.54387	89.659	845.0
27.5041	89.6331	907.8
27.8512	89.72744	867.4
27.84265	89.71218	952.5
27.49714	89.43738	632.0
27.44538	89.4431	701.5
26.84371	89.58159	4395.4
26.83041	89.58818	4228.3
27.4223	89.3622	995.8
27.4232	89.6468	921.6
27.3945	89.6169	983.8
27.3196	89.56492	1286.9
27.23363	89.48406	2047.1
27.2338	89.52904	1792.1
27.6595	89.87328	1016.7
-53.64189	-70.95819	684.2
-53.14394	-70.985	622.3
-51.62517	-69.61575	262.0
-51.41122	-70.19406	218.7
-51.01956	-70.79489	273.9
-50.2685	-71.89019	194.9
-49.80864	-72.05294	187.0
-51.06861	-73.00172	2122.6
33.30217	88.58672	482.1
32.96045	88.89255	330.0
35.63005	94.20644	571.2
35.87476	94.56112	177.3
36.41309	94.82047	65.6
36.00065	94.82861	166.3
35.92921	94.83344	178.3
35.89357	94.43317	163.1
35.89138	94.35367	169.9
35.74764	94.32298	258.0
35.30751	93.30297	379.2
34.8858	92.93541	388.7
34.58709	92.74395	372.2
33.86579	92.36518	372.9
33.14532	91.86529	499.0
32.3159	91.72625	652.4
36.62043	-80.77801	1453.6
36.62043	-80.77801	1453.6
36.62043	-80.77801	1453.6
36.62043	-80.77801	1453.6
36.44725	-80.84733	1197.9
36.44725	-80.84733	1197.9
36.44725	-80.84733	1197.9
36.44725	-80.84733	1197.9
36.46884	-80.8306	1161.3
36.46884	-80.8306	1161.3
36.46884	-80.8306	1161.3
36.46884	-80.8306	1161.3
36.47467	-80.85812	1194.6
36.47467	-80.85812	1194.6
36.47467	-80.85812	1194.6
36.47467	-80.85812	1194.6
36.4747	-80.85652	1194.6
36.53884	-80.85885	1139.0
36.53884	-80.85885	1139.0
36.53884	-80.85885	1139.0
36.53884	-80.85885	1139.0
36.56393	-80.80145	1409.7
36.56393	-80.80145	1409.7
36.56393	-80.80145	1409.7
36.56393	-80.80145	1409.7
36.61651	-80.79087	1467.7
35.33222	-82.39135	1426.3
35.35807	-82.40551	1397.1
35.32133	-82.32481	1605.4
35.2889	-82.2911	1573.2
35.31295	-82.21891	1411.8
35.2864	-82.24468	1533.3
35.2864	-82.24468	1533.3
35.3438	-82.1823	1307.8
35.54387	-82.38315	1441.1
35.54811	-82.31145	1720.1
35.62381	-82.3306	1290.1
35.6363	-82.21889	1448.0
35.62551	-82.17651	1313.1
35.58545	-82.16132	1398.5
35.56987	-82.21519	1570.7
35.5256	-82.16718	1602.4
35.54562	-82.40478	1368.9
35.54562	-82.40478	1368.9
36.71738	-80.43087	1489.2
36.77222	-80.46319	1370.7
36.75299	-80.37309	1480.0
36.7863	-80.29811	1221.6
36.72733	-80.22566	1288.7
36.65882	-80.17972	1369.6
36.65882	-80.17972	1369.6
36.66549	-80.33718	1477.9
36.61555	-80.45067	1331.6
12.29129	77.16994	697.7
12.28137	77.43655	672.4
11.97386	77.67822	751.7
10.95799	78.35324	752.7
10.8388	76.02496	2848.9
11.34725	76.2958	2817.1
11.41133	76.01161	3881.3
11.39218	76.01241	3879.3
11.1505	76.35908	3769.0
11.72131	75.80997	5111.0
11.69046	75.79823	4723.9
11.69801	75.80827	4883.2
11.63555	75.80739	4298.0
11.70467	75.68467	4054.6
11.76514	75.74997	4872.7
10.92381	76.57325	2520.7
12.08873	75.75163	4200.8
12.12635	75.78657	3936.3
11.90461	75.74242	3983.3
11.86798	75.88987	3308.2
12.03217	75.9357	3331.8
12.28136	75.36741	5220.8
12.32379	75.29991	4733.5
12.48042	75.57942	3657.9
12.58548	75.50316	4165.0
12.44715	75.41915	5084.6
10.96462	76.55488	2475.3
12.87712	75.04166	3713.2
12.70978	75.47076	3819.0
12.75637	75.43993	3997.0
12.83802	75.26657	3812.2
12.88386	75.4174	4746.9
12.93042	75.40654	4719.4
12.96379	75.36576	4586.9
13.04803	75.21406	4909.2
13.46133	74.83159	5376.4
13.47466	75.03654	7209.0
10.75134	76.43493	2261.6
13.50709	75.01988	7127.0
13.21046	75.10657	5924.9
13.24294	75.09742	6194.7
13.35466	75.01249	6439.3
13.79796	74.80492	6215.7
14.41717	74.64733	4478.0
14.59961	74.38406	4148.5
14.89083	74.78742	1977.0
11.57963	76.57749	1469.1
11.61811	76.59079	1378.2
10.70212	76.4349	2275.0
11.50967	76.69739	1210.8
11.29301	76.89327	916.5
11.28261	76.65511	1724.4
11.33884	76.88241	1117.0
10.97049	76.65661	2009.7
11.33625	76.86831	1185.2
11.07971	76.57394	2202.6
11.86384	76.14326	2053.6
11.63304	76.01773	3323.4
11.82468	75.86165	4364.8
10.99134	76.44409	2639.2
11.86463	76.07331	2495.6
12.48678	75.79453	2744.1
12.47964	75.75746	3200.9
12.45158	75.71211	3622.9
12.38374	75.53317	5726.6
12.94718	75.79409	2077.7
12.28917	77.43325	686.0
12.12139	77.78247	753.6
11.95381	77.64986	757.3
10.94798	76.7699	1167.2
11.20635	75.86396	3165.9
13.21634	75.18406	6995.1
13.21216	75.25742	5871.8
13.36296	75.20659	5663.9
12.44966	75.97001	1506.9
11.29129	76.30745	3180.8
11.40714	76.24997	2626.8
12.88386	75.4174	4746.9
11.97386	77.67822	751.7
44.16492	-123.60563	2229.4
